seed,step,phase,residual_vision,residual_force,residual_proprio,eig_vision,eig_force,eig_proprio,pick,var_vision_post,var_force_post,var_proprio_post
1,575,insert,0.2560715723431167,0.47780911441067964,0.7699730033110587,1.7945071590368111,2.1859874905497954,2.3898192093689965,force,0.0018629452101064819,0.0029175164792308046,0.005021615604430779
1,576,insert,-0.29953095556532316,2.312045302685039,0.4467718099291526,1.947536604664601,3.756916635366664,1.8537177303448047,force,0.0018629452101064819,0.002872714371722554,0.005021615604430779
1,577,insert,0.5214875570077381,1.5732692435830664,0.4475607091123149,2.495141925756627,3.3799847046673217,1.8554387295534114,force,0.0018629452101064819,0.002852432226562218,0.005021615604430779
1,578,insert,0.3333898479867661,-1.8844745009133983,-0.07586947366289327,2.052666494800508,3.56384206965239,0.38186803225034477,force,0.0018629452101064819,0.002823827745964422,0.005021615604430779
1,579,insert,-0.6817567598422218,0.753195375650633,-0.049204019735430295,2.7617160133303646,2.6538830000091855,0.19673770447309277,vision,0.001861333513895287,0.002823827745964422,0.005021615604430779
1,580,insert,0.23677999069951294,0.5949722692556819,-0.5318306109012834,1.7189374217096534,2.419563221006785,2.024370671980815,force,0.001861333513895287,0.002821007831457455,0.005021615604430779
1,581,insert,-0.026828083170299912,-0.8839496949615862,-0.07472906385634379,0.16345728595658726,2.8137773349933703,0.3738363722634836,force,0.001861333513895287,0.002814803322051436,0.005021615604430779
1,582,insert,-0.2596435350568835,-0.5682429664449299,0.14098936355774389,1.808403389200638,2.3755649911492127,0.8005503379297502,force,0.001861333513895287,0.0028122472699827865,0.005021615604430779
1,583,insert,-0.3267929791994455,0.8872595110290548,-0.8767972522053231,2.033442205492806,2.819050904360891,2.518777656533975,force,0.001861333513895287,0.0028060350343566552,0.005021615604430779
1,584,insert,-0.13335013133470935,0.2360886193969218,0.7664515094718322,1.1782289778178847,1.5190019709190545,2.3852738666918154,proprio,0.001861333513895287,0.0028060350343566552,0.005006845721860092
1,585,insert,-0.5967437522358282,0.9438278787907256,-0.13643536624512498,2.6295702381168033,2.881752458163982,0.7756746419650321,force,0.001861333513895287,0.002799038426192829,0.005006845721860092
1,586,insert,0.06095375508072999,1.251266764586836,0.17517338310629946,0.548651456535312,3.1642892014010475,0.9820680698509553,force,0.001861333513895287,0.0027868255357710544,0.005006845721860092
1,587,insert,0.47079159555029676,-2.62487918574269,-0.2598360470458757,2.39407267688927,3.90666313273211,1.336539281733397,force,0.001861333513895287,0.0027343232424902595,0.005006845721860092
1,588,insert,-0.05754861699486002,-0.7309026416731412,-0.08882879721222972,0.5110969001340412,2.6400132979403867,0.47310984642931525,force,0.001861333513895287,0.002730334969763208,0.005006845721860092
1,589,insert,-0.18783920288109932,-2.794887736888322,-0.022601699680440953,1.4967666486523012,3.9796321645559676,0.04857591195535734,force,0.001861333513895287,0.0026733191365958743,0.005006845721860092
1,590,insert,-0.23854112789016624,-1.1167938548747647,-0.38674588154588097,1.7261113447243865,3.0737497356273193,1.7149503061332683,force,0.001861333513895287,0.0026644352703266198,0.005006845721860092
1,591,insert,0.07520712102040315,0.6591573880808852,-0.18024343114312716,0.6979665440351496,2.5501454423719685,1.0066946035583328,force,0.001861333513895287,0.002661354309907723,0.005006845721860092
1,592,insert,-0.35143181591450195,2.6216172440820658,-1.0202581335550125,2.1049707656636256,3.9284450447738584,2.67092947564568,force,0.001861333513895287,0.002613549456648573,0.005006845721860092
1,593,insert,-0.009616627451267297,-0.4345579031836574,-0.9398445168688849,0.024244846637311433,2.1469694793394782,2.589259897965254,proprio,0.001861333513895287,0.002613549456648573,0.004984800017788476
1,594,insert,0.3926658890110093,-1.1793460757048246,0.5274586977415069,2.214434707028612,3.1394217946392,2.0198755850173282,force,0.001861333513895287,0.002604083420734924,0.004984800017788476
1,595,insert,0.23175347444467712,1.2945355307016324,-0.7261599494392835,1.6981842121897823,3.234265580930654,2.335400469706385,force,0.001861333513895287,0.002592768627933568,0.004984800017788476
1,596,insert,0.2714403159318807,-2.146015877077816,0.9987601661990639,1.8516923730262111,3.7414089595712077,2.651932763156758,force,0.001861333513895287,0.002562174482543085,0.004984800017788476
1,597,insert,-0.02572453502763595,-1.7427141283938228,0.2194852750454351,0.15209463553299804,3.5393148701577055,1.1834431741718792,force,0.001861333513895287,0.0025423909726907585,0.004984800017788476
1,598,insert,-0.09700093693469114,-1.9358295864317219,0.7150540355721666,0.9004484373005605,3.648200220252559,2.3201348347739064,force,0.001861333513895287,0.002518397075674242,0.004984800017788476
1,599,insert,0.18044766816131233,0.4030192642083122,0.26267948407677244,1.4587114478486962,2.0909884416337174,1.3487366463602648,force,0.001861333513895287,0.0025173673479334715,0.004984800017788476
2,0,approach,0.26467473451094625,-0.20909937659229896,-0.20653177169594672,0.033853956849029,0.02139684837843598,0.020885351082940738,vision,0.9345333981208114,1.0,1.0
2,1,approach,2.5195903358092626,0.45766634881489154,-0.16271141843391218,1.0266163861196385,0.09508636394865547,0.013065304059651476,vision,0.13480017172964606,1.0,1.0
2,2,approach,0.39369493771670894,-0.22152913456962098,0.48878372556301786,0.3826916629281991,0.023954486809510494,0.10711579086028052,vision,0.13204137224883972,1.0,1.0
2,3,approach,-0.4603534656811477,-0.3168587021435593,0.22747903562042773,0.478714754465307,0.04783661927439788,0.025226158464788186,vision,0.1284470501097747,1.0,1.0
2,4,approach,0.7634041995505544,-0.24287427994825483,0.06341392355593493,0.855741678247469,0.028656827828726913,0.0020066308908814542,vision,0.1195015090443241,1.0,1.0
2,5,approach,1.1780509613182002,0.0752140347922744,0.16528550406766307,1.2673749750990808,0.002820604722611324,0.013476393043698801,vision,0.10250208373516749,1.0,1.0
2,6,approach,-1.4150605002146681,0.31327239845763094,1.0283514091711843,1.5110696526706946,0.046808735643083764,0.36074743571132595,vision,0.08504634061428928,1.0,1.0
2,7,approach,-2.421176054016274,-0.601932565545728,0.4207294467269999,2.123734694840981,0.15459559696747957,0.08149005019192972,vision,0.056752436262196136,1.0,1.0
2,8,approach,1.5096794170350172,0.2889723489229996,0.10528590618764029,1.8587236310198414,0.04010058683952594,0.005512066190527625,vision,0.050252466183714095,1.0,1.0
2,9,approach,-0.23766469681238958,0.3473840844846041,-0.5648579808903774,0.3766539999933683,0.05696590444267077,0.1384614012332717,vision,0.05011022900854747,1.0,1.0
2,10,approach,0.34011439433822926,0.7205683433797332,-0.38223205786019965,0.5982424435381796,0.2090981071107414,0.06818302449315787,vision,0.04982143204732586,1.0,1.0
2,11,approach,-0.788602077905653,0.38770888045526514,-0.11750275344591289,1.3006941986442093,0.07001928943817008,0.006856225108204957,vision,0.04832417458801882,1.0,1.0
2,12,approach,-2.621541324648433,0.4514092567601912,0.5174331199647694,2.482177575519073,0.09272928107541381,0.11861672389270586,vision,0.036276499760608726,1.0,1.0
2,13,approach,0.21501464115034083,0.48630305407781454,0.04395952115476119,0.41086131986635743,0.10613862735001366,0.0009652873704574117,proprio,0.036276499760608726,1.0,0.998071287619832
2,14,approach,3.324841678644001,0.10957290183693197,-0.14019115697146894,2.861352731306105,0.005967358949359313,0.00975008480455311,vision,0.025892898794372583,1.0,0.998071287619832
2,15,approach,0.9072904421622792,-0.07869202654308949,-0.08937318539703391,1.7450857597636529,0.0030866703510071523,0.003985573788928472,vision,0.025352524652106197,1.0,0.998071287619832
2,16,approach,0.9098175136196914,-0.4265358448659651,-0.7649382453352782,1.7580112039591371,0.08357554369107704,0.23068991563859192,vision,0.024831412473595466,1.0,0.998071287619832
2,17,approach,1.6781392591461095,0.02951734383330651,0.7550597065611729,2.3698979194390204,0.000435447124232192,0.22592519891104812,vision,0.023208467192240366,1.0,0.998071287619832
2,18,approach,-1.039017637278848,0.19117171951986242,-0.03829420646859828,1.930529888791951,0.017947318147515778,0.0007341008659399098,vision,0.022641194811324265,1.0,0.998071287619832
2,19,approach,-1.2390932140310806,0.7067117269938352,0.1771752976617628,2.115691413885396,0.2025463410733153,0.015483636724658597,vision,0.02188057771439518,1.0,0.998071287619832
2,20,approach,-0.38717240564941613,-0.27588782550643676,0.4458279077854671,1.0303164795238238,0.03667824490989169,0.09080507686658768,vision,0.021809045078508272,1.0,0.998071287619832
2,21,approach,-1.062751356447102,-0.05365140773981915,-0.45280300836117565,1.9831391747935694,0.0014371693401572724,0.09341683657718391,vision,0.02128475853190387,1.0,0.998071287619832
2,22,approach,1.6046157055721644,0.45169105202761606,-0.41804258307162323,2.4018826110975064,0.0928349750322969,0.08067548213345022,vision,0.02017887894918,1.0,0.998071287619832
2,23,approach,-0.9346679281260403,0.06136486508957594,-0.4181932626520941,1.8954132860832174,0.0018792871845037845,0.08072919699526643,vision,0.019829320701802593,1.0,0.998071287619832
2,24,approach,0.06636617749177671,-0.17387397846937086,-0.3514439477862526,0.10029313167155211,0.01489208763941489,0.058336333954299886,force,0.019829320701802593,0.9706550022886503,0.998071287619832
2,25,approach,-1.1496239289512034,-0.6280319971697716,-0.1314848055387297,2.1071777598938066,0.17049830908630098,0.008586676396890789,vision,0.019322922404949924,0.9706550022886503,0.998071287619832
2,26,approach,1.2717626951298493,0.25884109141844175,1.228668261171212,2.219573609512374,0.03337314721746879,0.4606476851438806,vision,0.018737333604388673,0.9706550022886503,0.998071287619832
2,27,approach,-0.6388674515048252,0.7486538548064271,-0.5236090467970413,1.5630029679706152,0.22789758079834657,0.1213539550875435,vision,0.01859512417389521,0.9706550022886503,0.998071287619832
2,28,approach,-1.3372026776145602,0.14164466304060105,-0.9841983761189329,2.2881806204371697,0.01022952196640772,0.33914830082580966,vision,0.017996730263305998,0.9706550022886503,0.998071287619832
2,29,approach,-0.22154666138019144,-0.38707258868968364,0.8392095193810798,0.6578453405486168,0.07177075542411879,0.2669683219230514,vision,0.01798084720326827,0.9706550022886503,0.998071287619832
2,30,approach,0.06413097009112607,-0.2981773555160511,-0.02168129508087629,0.10299105896218208,0.04382118709854737,0.00023543803760631723,force,0.01798084720326827,0.893541742842664,0.998071287619832
2,31,approach,1.0146870909575303,0.31923007246391716,-0.33387818988136647,2.03246101718471,0.05400071223417676,0.05294071863646433,vision,0.017654020119962935,0.893541742842664,0.998071287619832
2,32,approach,-0.7448914588900553,-0.539726898503161,-0.29578744144560803,1.739539718448052,0.14108788394387237,0.042013968837398094,vision,0.01748276649877503,0.893541742842664,0.998071287619832
2,33,approach,0.9673327224478977,0.5281517957467114,-0.4041729387796657,1.9993126187737973,0.13584428056983694,0.07579002052822045,vision,0.017201366006950228,0.893541742842664,0.998071287619832
2,34,approach,-0.6222395559877612,0.8300751105261561,-0.024361772312851828,1.5786873574640359,0.2858050402013086,0.00029723305762063953,vision,0.017087561812981843,0.893541742842664,0.998071287619832
2,35,approach,-1.3106270143929657,-0.324275785719778,0.10084765043531889,2.310157153859271,0.055628952457843064,0.005069167475012515,vision,0.016600308840541176,0.893541742842664,0.998071287619832
2,36,approach,0.4946040295987576,-0.6247296477142967,0.331002485074469,1.3779965854216223,0.1812045745198412,0.05207836143386401,vision,0.01653316788091454,0.893541742842664,0.998071287619832
2,37,approach,2.4113927549128134,-0.11538689682718956,0.5486325184429811,2.9328174822996305,0.007395243424836339,0.13178918665512296,vision,0.015083117494857768,0.893541742842664,0.998071287619832
2,38,approach,0.6005247423208471,-0.3552118603178351,-0.24344453434296626,1.6076248525084489,0.06604378473352975,0.028841806074878615,vision,0.0150015178762135,0.893541742842664,0.998071287619832
2,39,approach,-0.4439049537084715,0.10570225005859298,0.37382771440310275,1.3243427244797497,0.006213301465733258,0.0655216807023359,vision,0.014957302993408425,0.893541742842664,0.998071287619832
2,40,approach,-0.12247407605083963,-0.54537220399374,-0.40232305325441475,0.34728504896989376,0.14366624884937138,0.07514732656135979,force,0.014957302993408425,0.7059291585590073,0.998071287619832
2,41,approach,-2.970556361642779,0.3008322356883119,-0.11981909616451326,3.190873862492443,0.06031166836493959,0.007140942855424321,vision,0.013213324993624792,0.7059291585590073,0.998071287619832
2,42,approach,1.327726694891923,0.26716420249976885,0.11050048316125892,2.450466696430162,0.04815951853655907,0.006079861280660098,vision,0.012912550148070497,0.7059291585590073,0.998071287619832
2,43,approach,0.4345902068009682,0.1384710154226905,-0.44238666688362227,1.3744921069883538,0.01339967412205606,0.08952650753401147,vision,0.012881135944335802,0.7059291585590073,0.998071287619832
2,44,approach,0.7110420550892153,-0.7878497466064924,0.06097472483514758,1.847551354899012,0.31544354553838666,0.0018590903547170958,vision,0.0127977909060835,0.7059291585590073,0.998071287619832
2,45,approach,1.590841207559609,0.3228111830170333,-0.5517953750316706,2.646026352815721,0.06884375698325716,0.13312700689603155,vision,0.01239629548736798,0.7059291585590073,0.998071287619832
2,46,approach,0.14259459864153023,-0.09552432726339723,0.762601540086635,0.4854397973683959,0.006421625840561266,0.22956136715328862,proprio,0.01239629548736798,0.7059291585590073,0.6315150453145082
2,47,approach,-0.3953981461803784,0.23095837347055823,-1.0161396532567013,1.3054688120527864,0.03642188910758431,0.48444540573868716,vision,0.012372317527178546,0.7059291585590073,0.6315150453145082
2,48,approach,1.2129698826026103,-0.0715810044303715,-0.3551070956537792,2.3934056652456475,0.003616038848095934,0.09102750986758712,vision,0.012151126435244887,0.7059291585590073,0.6315150453145082
2,49,approach,2.742060618661654,0.08194757367468176,-0.5603388315826284,3.2146837767406735,0.004733948537084701,0.20179323252395195,vision,0.01113389931055654,0.7059291585590073,0.6315150453145082
2,50,approach,-2.6299664725437104,0.20128194213271092,-0.29097732458026765,3.216655720833019,0.0279025713271379,0.062906871726243,vision,0.010337785376920124,0.7059291585590073,0.6315150453145082
2,51,approach,-1.1892641149522296,0.5295391223411093,0.15013654521023054,2.462950848843093,0.1672435422829837,0.01753562527458144,vision,0.010188812328890238,0.7059291585590073,0.6315150453145082
2,52,approach,-2.763338239486697,-0.12643820506598408,0.6471058142052971,3.3103386598495805,0.011196795502004172,0.25433609925202977,vision,0.009453323349184284,0.7059291585590073,0.6315150453145082
2,53,approach,0.09396898350532382,-0.09436153346706559,0.3689500849640045,0.3298161427879952,0.006267209404676609,0.09759903927607,vision,0.009452534304073406,0.7059291585590073,0.6315150453145082
2,54,approach,0.3924842230991786,-0.39388917654316336,0.5939266541784914,1.4252540419738988,0.09933500932185174,0.2218861510156342,vision,0.009438790434864858,0.7059291585590073,0.6315150453145082
2,55,approach,-1.8218949283149792,0.9205980531379823,0.3612532948767488,2.932760634494221,0.3943528676571731,0.09392485413455422,vision,0.009152054838436435,0.7059291585590073,0.6315150453145082
2,56,approach,-2.6660982686009453,0.262738567212116,0.2787556866996625,3.3281478713911286,0.046648722513022406,0.05802184779787066,vision,0.008593046747437383,0.7059291585590073,0.6315150453145082
2,57,approach,-2.506774573778191,0.4497907031536752,-0.294159476546844,3.298081122714969,0.1259973449825397,0.06420512811839135,vision,0.008152811186273859,0.7059291585590073,0.6315150453145082
2,58,approach,3.983903104313336,0.8511888787799125,0.47686836574655084,3.7872150308035524,0.3531153166007735,0.15377612717503975,vision,0.007218727920311066,0.7059291585590073,0.6315150453145082
2,59,approach,0.9092457835698033,-0.9125879109151399,0.05326635078876308,2.3747453249421078,0.3896040462179407,0.0022413950224988793,vision,0.007175902680365492,0.7059291585590073,0.6315150453145082
2,60,approach,-1.7998472011305233,-0.6331217856951507,0.2625707989375594,3.057321486604206,0.22484418944186443,0.05180665561657991,vision,0.007012881396780898,0.7059291585590073,0.6315150453145082
2,61,approach,0.2236131296002122,0.3369504221026354,-0.42304188433268297,1.0477891206130905,0.07456824363872389,0.1247521292077511,vision,0.0070104230942787515,0.7059291585590073,0.6315150453145082
2,62,approach,-2.4869115388855403,-0.13407862957067795,0.3800781042762421,3.391786638435081,0.012573493631578612,0.10299888872959198,vision,0.0067190992961694155,0.7059291585590073,0.6315150453145082
2,63,approach,0.8975794664924256,-0.4724214854419261,-0.23456066593585725,2.3974996623592153,0.1373567798260115,0.041766811052889714,vision,0.006682923063487315,0.7059291585590073,0.6315150453145082
2,64,approach,-1.7477289343299696,0.7437894149043629,0.42607038613390047,3.0635098267056606,0.28933937485328554,0.1263360478284919,vision,0.006549231212346193,0.7059291585590073,0.6315150453145082
2,65,approach,-1.0724240914656755,-0.022878741522073663,-0.7210269513842877,2.5869645805778996,0.00037060577718538975,0.3003038426196071,vision,0.0065002697001919855,0.7059291585590073,0.6315150453145082
2,66,approach,-1.811934285228593,-0.1481731899483614,-0.5124113120639817,3.1133397244852,0.015313713207210262,0.173836967798504,vision,0.006364445598847182,0.7059291585590073,0.6315150453145082
2,67,approach,-1.8636200527909788,-0.6291288108105357,-0.48307043886342954,3.151950352684932,0.222562037192299,0.15722993090485524,vision,0.006226806847925505,0.7059291585590073,0.6315150453145082
2,68,approach,-0.41284520158367993,0.02759345285634035,0.7634480549231966,1.672704211551188,0.0005389976550480723,0.3269286356927207,vision,0.006220205317988801,0.7059291585590073,0.6315150453145082
2,69,approach,-0.3540588823609945,0.29036733389476954,-0.3444486322704252,1.5258980685518644,0.056412388245010346,0.08608231251102035,vision,0.006215358888268757,0.7059291585590073,0.6315150453145082
2,70,approach,0.7692677474172736,-0.5423357338686196,0.3776927617368405,2.2832737980877233,0.17414879683073653,0.10183283765643611,vision,0.00619258207135874,0.7059291585590073,0.6315150453145082
2,71,approach,-3.7598334055134046,-0.2992379817004529,-0.2369112598092308,3.8667952035738775,0.059710711383921186,0.04257328669264628,vision,0.005694116334706826,0.7059291585590073,0.6315150453145082
2,72,approach,-1.4940484892376698,-0.3793432752771366,0.2535479026828723,2.986924308071784,0.09276100135825033,0.04847138669292711,vision,0.0056226507697986145,0.7059291585590073,0.6315150453145082
2,73,approach,3.6766433600660324,-0.15770376135364578,0.5766154969205644,3.89268416535504,0.01731221722279992,0.21148501138977338,vision,0.005225485923597978,0.7059291585590073,0.6315150453145082
2,74,approach,0.37929609055904784,-0.46385192691447225,-0.9554498889712256,1.6755045665900214,0.13302021918776002,0.44713434874503544,vision,0.005221560525285306,0.7059291585590073,0.6315150453145082
2,75,approach,1.0670360003986321,0.6331222448101865,0.3019955254326411,2.694651997717263,0.22484445207560239,0.06744752259446003,vision,0.0051907013367378674,0.7059291585590073,0.6315150453145082
2,76,approach,-1.1742735955641033,0.6137175381263736,0.6719031601984267,2.7929715994763775,0.21379298438978564,0.26966988283683946,vision,0.00515381264451618,0.7059291585590073,0.6315150453145082
2,77,approach,-0.064918936871423,-0.3984207693859143,0.7336034426919387,0.29879643122090105,0.10141551887063703,0.30818573125723076,proprio,0.00515381264451618,0.7059291585590073,0.47132737430442107
2,78,approach,-0.13309053682452138,0.1627600001691588,0.220311145184262,0.7449769245177253,0.01841959847985982,0.049007522726458363,vision,0.005153342196152756,0.7059291585590073,0.47132737430442107
2,79,approach,-1.7381912600401248,-0.5134981474859593,-0.8691832565557523,3.1877520754146977,0.15868926443356574,0.47830857408282207,vision,0.005074335610618211,0.7059291585590073,0.47132737430442107
2,80,approach,3.10595857408761,-0.6796277190546192,0.0691437294124447,3.775365157790069,0.2516908580549553,0.00504614337521756,vision,0.004837528862110737,0.7059291585590073,0.47132737430442107
2,81,approach,-1.3784759481660962,0.08177032082695644,-0.5484684494591893,2.9879254157625494,0.004713587718116267,0.24680973001270398,vision,0.00479346611030713,0.7059291585590073,0.47132737430442107
2,82,approach,-0.8319486788361933,0.040224153396506306,0.34212079249726984,2.4897170911762063,0.0011446836594042715,0.11090495198343416,vision,0.004777615211156182,0.7059291585590073,0.47132737430442107
2,83,approach,-2.507723151977464,-0.21250226357417723,0.3814976338232051,3.591661828499053,0.03100288105567173,0.13455092713176156,vision,0.0046382593072944334,0.7059291585590073,0.47132737430442107
2,84,approach,0.32170485754954303,-0.4321607227619814,0.07161145540777152,1.5745080483440888,0.11736339041191543,0.005410785871942915,vision,0.004636033862316352,0.7059291585590073,0.47132737430442107
2,85,approach,0.05102722868686623,0.7632058361280469,-0.10389678913026976,0.22286799992483639,0.30082553949269875,0.011322053654929163,vision,0.004635977900484665,0.7059291585590073,0.47132737430442107
2,86,approach,-2.264722939284551,0.46080235647707374,-0.02950912189824635,3.504858225379245,0.13148718209397908,0.000922909331437887,vision,0.004528304812647705,0.7059291585590073,0.47132737430442107
2,87,approach,0.6407364862809196,0.6500337162303187,0.6330536813805658,2.259051629141767,0.23455288588768136,0.30766661105931253,vision,0.004519902021216022,0.7059291585590073,0.47132737430442107
2,88,approach,0.3834388612798705,0.4341487970692228,-0.618037572027675,1.7561970124497928,0.1183271205209674,0.29677785490016795,vision,0.004516900359242356,0.7059291585590073,0.47132737430442107
2,89,approach,-1.9663259863044162,0.484797336924889,0.4914629316557188,3.37671523631713,0.14369160356404242,0.20686830215884122,vision,0.004439369807983204,0.7059291585590073,0.47132737430442107
2,90,approach,0.4229974556401067,-0.446895696360882,0.028977086917726706,1.8604864546285365,0.12456621020484823,0.0008899594634197733,vision,0.004435846315694156,0.7059291585590073,0.47132737430442107
2,91,approach,0.12118955147937639,-0.19785050512039126,0.14190175595960952,0.7305802476534212,0.02698431312203592,0.02091736213634697,vision,0.004435557344171865,0.7059291585590073,0.47132737430442107
2,92,approach,-1.8334444574805118,0.37015635020956444,-0.9959062847587531,3.315906735820187,0.08869334121191626,0.5663992953825899,vision,0.0043703938608329745,0.7059291585590073,0.47132737430442107
2,93,approach,-0.16711614695732985,0.0026917526556418103,0.22140042682293035,1.0000791905986004,5.131885464800863e-06,0.04947007200624884,vision,0.004369860495262383,0.7059291585590073,0.47132737430442107
2,94,approach,-0.0839140998432204,0.05060987889105039,0.6276024915855867,0.47994249095783553,0.0018108929640482008,0.3037109756719421,vision,0.004369726035709627,0.7059291585590073,0.47132737430442107
2,95,approach,0.7405884476500404,-0.3909702201314128,-0.09377731690004752,2.4201850384797434,0.09800294424415526,0.009243202972207688,vision,0.0043592782881569,0.7059291585590073,0.47132737430442107
2,96,approach,0.9846261301262109,-0.39552771093728534,-0.41716122856500776,2.7044743060647223,0.10008553158055425,0.1571206153639117,vision,0.004340932333135648,0.7059291585590073,0.47132737430442107
2,97,approach,2.505211327018832,0.15308133221181144,0.15178014671421847,3.6385518701286577,0.016328366211586526,0.023860180519662474,vision,0.004225804288418194,0.7059291585590073,0.47132737430442107
2,98,approach,1.5237953204534949,0.2159667826627271,0.8665963596806351,3.15538612111022,0.03199010054371696,0.4764751476196504,vision,0.0041847431058347935,0.7059291585590073,0.47132737430442107
2,99,approach,-1.3281476848887779,-0.2279766003291039,-0.49370227654278975,3.0231249969444103,0.03551992211179594,0.20841328165032977,vision,0.004154078580302406,0.7059291585590073,0.47132737430442107
2,100,approach,1.7692043971443743,0.32293476323930115,-0.6193221879045737,3.313025403895535,0.06889300641541445,0.2977083936307952,vision,0.004100757999848785,0.7059291585590073,0.47132737430442107
2,101,approach,0.3423850166325387,-0.3827567954401493,0.19311097071983116,1.6936639553051067,0.09428922989673508,0.038073365042357116,vision,0.004098787624076018,0.7059291585590073,0.47132737430442107
2,102,approach,-1.0817166558191882,-0.7771737169690512,0.0183599522122664,2.8288296927281364,0.3091063365000806,0.0003574663603262944,vision,0.004079223520518175,0.7059291585590073,0.47132737430442107
2,103,approach,-3.6107083327458933,0.22196293166530548,0.3088166576368115,4.034984699183995,0.033731678376394715,0.09213425296217781,vision,0.003873238085439302,0.7059291585590073,0.47132737430442107
2,104,approach,0.1569722768760114,-0.11226326491557821,-0.4185512829516155,0.9981439863585801,0.008847814263574333,0.15801984831810095,vision,0.0038728684676573003,0.7059291585590073,0.47132737430442107
2,105,approach,1.892245368544669,-0.5802468349722669,0.11859614037999745,3.4151845914418533,0.19498644725944825,0.014702379978741876,vision,0.003819897325276847,0.7059291585590073,0.47132737430442107
2,106,approach,-0.9906824256654951,-0.17613568224464102,-0.7002067019218696,2.7763468802421203,0.02150457115339158,0.3565315597148833,vision,0.0038056298492277667,0.7059291585590073,0.47132737430442107
2,107,approach,0.02093256198198974,0.1306863613525298,-0.44918840116833797,0.054489028020745636,0.011952756130908342,0.17816870889322353,proprio,0.0038056298492277667,0.7059291585590073,0.4303967202832796
2,108,approach,-0.7984823696647649,0.05093200163544274,-0.11529004056830566,2.563570082928522,0.0018339759788247804,0.015207690969421811,vision,0.0037964183298664685,0.7059291585590073,0.4303967202832796
2,109,approach,1.8214964921550711,-0.1915245523038533,0.6671944074327438,3.3870788056797654,0.025328605876411538,0.3550696362059009,vision,0.0037491936940001725,0.7059291585590073,0.4303967202832796
2,110,approach,-1.4639312276421905,0.4141973975899587,-0.325189042600972,3.1751066279883853,0.1087745610116963,0.10984828751250947,vision,0.003719309499988057,0.7059291585590073,0.4303967202832796
2,111,approach,-0.5401625142029703,-0.3763704936814781,-0.9555381353109403,2.1875566900318146,0.09143747463779031,0.5691443547860564,vision,0.00371527766749525,0.7059291585590073,0.4303967202832796
2,112,approach,-0.8129084769617818,-0.39921112120278945,-0.6143434480771701,2.5933174184730112,0.10177992458562894,0.31481258938849016,vision,0.003706178515578551,0.7059291585590073,0.4303967202832796
2,113,approach,-0.28916684131871023,0.5797389498569392,-0.8516474444043396,1.5798099638902292,0.19470383780321654,0.49387709453108775,vision,0.0037050303220814615,0.7059291585590073,0.4303967202832796
2,114,approach,-1.3354510472806107,-0.6060591177388618,-0.6330683282602104,3.0893386760565105,0.20945976467319197,0.3290648196351999,vision,0.003680709444140606,0.7059291585590073,0.4303967202832796
2,115,approach,1.003860810757119,-0.07756023024740805,-0.26899255625321683,2.8080011568497794,0.004242708313748074,0.07769651526217407,vision,0.0036671074628496546,0.7059291585590073,0.4303967202832796
2,116,approach,0.39307728963780947,-0.08933153767179769,0.1921429216305395,1.8821552997963065,0.005620504012655583,0.041148746075710986,vision,0.003665030842161678,0.7059291585590073,0.4303967202832796
2,117,approach,0.8783338787287449,0.186769979301033,-0.20615213755788844,2.6771005080938526,0.02411611971917661,0.04708344234875244,vision,0.0036546973213705826,0.7059291585590073,0.4303967202832796
2,118,approach,2.1280901043395097,0.03768040536773923,1.5256324951898965,3.5614992488424617,0.0010046242109953488,0.9287679933372938,vision,0.00359519230689637,0.7059291585590073,0.4303967202832796
2,119,approach,1.1939802212512989,-0.17368766453034437,0.12683402661056947,2.9926307105680703,0.02092320993913814,0.018347629891538382,vision,0.003576859949020657,0.7059291585590073,0.4303967202832796
2,120,approach,-1.119030936017717,-0.04003618594466954,0.08047079669881504,2.9305242213511153,0.0011340225377407945,0.007466737009908229,vision,0.0035609104453374427,0.7059291585590073,0.4303967202832796
2,121,approach,0.8350314401798835,0.4102252678788605,0.41681416942746624,2.641130550497032,0.10690511260659027,0.1695416479857242,vision,0.003552090807203551,0.7059291585590073,0.4303967202832796
2,122,approach,-0.4863221263995327,-0.45187343295208016,-0.3677492295244997,2.106678961735156,0.1270301018910911,0.13662187758312885,vision,0.00354910919278791,0.7059291585590073,0.4303967202832796
2,123,approach,0.9557996886270514,-0.1454440714830547,-0.6211693834623289,2.7772611129251,0.014762968038152987,0.32000549633776165,vision,0.0035376391072463108,0.7059291585590073,0.4303967202832796
2,124,approach,-1.1245509762279193,-0.3063314415566949,-0.11313570569479335,2.9409284197361973,0.062403466741089986,0.014652821234328787,vision,0.003521883078880305,0.7059291585590073,0.4303967202832796
2,125,approach,-3.3784569028949325,-0.44858159476374015,0.08779457463687673,4.041953056741621,0.12539900173024313,0.008875161691217263,vision,0.0033857792510460197,0.7059291585590073,0.4303967202832796
2,126,approach,-1.2103623213296646,-0.21658115362801583,0.692627007390696,3.036159590847914,0.03216662744413641,0.37443941999913094,vision,0.003369068373559158,0.7059291585590073,0.4303967202832796
2,127,approach,0.9977309488964092,0.31674763283820645,-0.22511050818984335,2.845977228385166,0.06644458737644318,0.05565421917757474,vision,0.00335780697214426,0.7059291585590073,0.4303967202832796
